# t m[0] m[1] m[2] m[3] m[4] m[5] m[6] m[7] m[8] m[9] m[10] m[11] m[12] m[13] m[14] m[15] m[16] m[17] m[18] m[19]
1.879999999999999890e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.038400588142320391e+00 0.000000000000000000e+00 3.481920639515831084e+00 0.000000000000000000e+00 2.015653152676286197e+01 0.000000000000000000e+00 1.679323116063522434e+02 0.000000000000000000e+00 1.841239131265883088e+03 0.000000000000000000e+00 2.518254553510970436e+04 0.000000000000000000e+00 4.145692240859725280e+05 0.000000000000000000e+00 8.007647410822192207e+06 0.000000000000000000e+00 1.780241234266904294e+08 0.000000000000000000e+00
1.889999999999999862e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.038604846589885833e+00 0.000000000000000000e+00 3.484598385347002836e+00 0.000000000000000000e+00 2.018704278273844821e+01 0.000000000000000000e+00 1.683338923017539628e+02 0.000000000000000000e+00 1.847461887788785589e+03 0.000000000000000000e+00 2.529496321092631842e+04 0.000000000000000000e+00 4.169049978214593139e+05 0.000000000000000000e+00 8.062756390464562923e+06 0.000000000000000000e+00 1.794841575033961535e+08 0.000000000000000000e+00
1.899999999999999834e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.038809105037451275e+00 0.000000000000000000e+00 3.487277356366304648e+00 0.000000000000000000e+00 2.021758829371100674e+01 0.000000000000000000e+00 1.687362509083507405e+02 0.000000000000000000e+00 1.853702516045115317e+03 0.000000000000000000e+00 2.540782039029930820e+04 0.000000000000000000e+00 4.192525381465556566e+05 0.000000000000000000e+00 8.118209631719432771e+06 0.000000000000000000e+00 1.809551865831283033e+08 0.000000000000000000e+00
1.909999999999999806e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.039013363485016939e+00 0.000000000000000000e+00 3.489957552814689556e+00 0.000000000000000000e+00 2.024816808601589457e+01 0.000000000000000000e+00 1.691393886032190608e+02 0.000000000000000000e+00 1.859961058752619920e+03 0.000000000000000000e+00 2.552111855784801446e+04 0.000000000000000000e+00 4.216118975596042583e+05 0.000000000000000000e+00 8.174009073080291040e+06 0.000000000000000000e+00 1.824372862861999273e+08 0.000000000000000000e+00
1.920000000000000049e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.039217621932582380e+00 0.000000000000000000e+00 3.492638974933111040e+00 0.000000000000000000e+00 2.027878218600051241e+01 0.000000000000000000e+00 1.695433065647564206e+02 0.000000000000000000e+00 1.866237558711761949e+03 0.000000000000000000e+00 2.563485920245356829e+04 0.000000000000000000e+00 4.239831287640845403e+05 0.000000000000000000e+00 8.230156662800293416e+06 0.000000000000000000e+00 1.839305327050289214e+08 0.000000000000000000e+00
1.930000000000000021e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.039421880380148044e+00 0.000000000000000000e+00 3.495321622962521246e+00 0.000000000000000000e+00 2.030943062002431532e+01 0.000000000000000000e+00 1.699480059726824379e+02 0.000000000000000000e+00 1.872532058805842553e+03 0.000000000000000000e+00 2.574904381726903375e+04 0.000000000000000000e+00 4.263662846693048486e+05 0.000000000000000000e+00 8.286654358935782686e+06 0.000000000000000000e+00 1.854350024067947865e+08 0.000000000000000000e+00
1.939999999999999993e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.039626138827713486e+00 0.000000000000000000e+00 3.498005497143874543e+00 0.000000000000000000e+00 2.034011341445880561e+01 0.000000000000000000e+00 1.703534880080396761e+02 0.000000000000000000e+00 1.878844602001128806e+03 0.000000000000000000e+00 2.586367389972964884e+04 0.000000000000000000e+00 4.287614183910976863e+05 0.000000000000000000e+00 8.343504129389982671e+06 0.000000000000000000e+00 1.869507724361089468e+08 0.000000000000000000e+00
1.949999999999999965e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.039830397275279150e+00 0.000000000000000000e+00 3.500690597718122632e+00 0.000000000000000000e+00 2.037083059568753640e+01 0.000000000000000000e+00 1.707597538531949226e+02 0.000000000000000000e+00 1.885175231346977853e+03 0.000000000000000000e+00 2.597875095156302268e+04 0.000000000000000000e+00 4.311685832525157603e+05 0.000000000000000000e+00 8.400707951956855133e+06 0.000000000000000000e+00 1.884779203176982403e+08 0.000000000000000000e+00
1.959999999999999937e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.040034655722844592e+00 0.000000000000000000e+00 3.503376924926219438e+00 0.000000000000000000e+00 2.040158219010612584e+01 0.000000000000000000e+00 1.711668046918400137e+02 0.000000000000000000e+00 1.891523989975962195e+03 0.000000000000000000e+00 2.609427647879938013e+04 0.000000000000000000e+00 4.335878327845305903e+05 0.000000000000000000e+00 8.458267814365135506e+06 0.000000000000000000e+00 1.900165240591018200e+08 0.000000000000000000e+00
1.969999999999999909e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.040238914170410034e+00 0.000000000000000000e+00 3.506064479009117552e+00 0.000000000000000000e+00 2.043236822412224285e+01 0.000000000000000000e+00 1.715746417089928286e+02 0.000000000000000000e+00 1.897890921103996106e+03 0.000000000000000000e+00 2.621025199178183539e+04 0.000000000000000000e+00 4.360192207267335616e+05 0.000000000000000000e+00 8.516185714322529733e+06 0.000000000000000000e+00 1.915666621533820927e+08 0.000000000000000000e+00
1.979999999999999881e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.040443172617975698e+00 0.000000000000000000e+00 3.508753260207770452e+00 0.000000000000000000e+00 2.046318872415561785e+01 0.000000000000000000e+00 1.719832660909984838e+02 0.000000000000000000e+00 1.904276068030460692e+03 0.000000000000000000e+00 2.632667900517665475e+04 0.000000000000000000e+00 4.384628010280376766e+05 0.000000000000000000e+00 8.574463659560099244e+06 0.000000000000000000e+00 1.931284135818486810e+08 0.000000000000000000e+00
1.989999999999999853e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.040647431065541140e+00 0.000000000000000000e+00 3.511443268763131176e+00 0.000000000000000000e+00 2.049404371663804980e+01 0.000000000000000000e+00 1.723926790255302137e+02 0.000000000000000000e+00 1.910679474138331216e+03 0.000000000000000000e+00 2.644355903798356667e+04 0.000000000000000000e+00 4.409186278473830316e+05 0.000000000000000000e+00 8.633103667876798660e+06 0.000000000000000000e+00 1.947018578167964220e+08 0.000000000000000000e+00
1.999999999999999825e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.040851689513106804e+00 0.000000000000000000e+00 3.514134504916152757e+00 0.000000000000000000e+00 2.052493322801339559e+01 0.000000000000000000e+00 1.728028817015904224e+02 0.000000000000000000e+00 1.917101182894301019e+03 0.000000000000000000e+00 2.656089361354608991e+04 0.000000000000000000e+00 4.433867555544425268e+05 0.000000000000000000e+00 8.692107767184209079e+06 0.000000000000000000e+00 1.962870748242570162e+08 0.000000000000000000e+00
2.009999999999999797e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.041055947960672246e+00 0.000000000000000000e+00 3.516826968907787787e+00 0.000000000000000000e+00 2.055585728473758422e+01 0.000000000000000000e+00 1.732138753095116499e+02 0.000000000000000000e+00 1.923541237848909986e+03 0.000000000000000000e+00 2.667868425956184365e+04 0.000000000000000000e+00 4.458672387303313008e+05 0.000000000000000000e+00 8.751477995551424101e+06 0.000000000000000000e+00 1.978841450667643249e+08 0.000000000000000000e+00
2.020000000000000040e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.041260206408237687e+00 0.000000000000000000e+00 3.519520660978990190e+00 0.000000000000000000e+00 2.058681591327861682e+01 0.000000000000000000e+00 1.736256610409577945e+02 0.000000000000000000e+00 1.929999682636669604e+03 0.000000000000000000e+00 2.679693250809296296e+04 0.000000000000000000e+00 4.483601321683170972e+05 0.000000000000000000e+00 8.811216401250129566e+06 0.000000000000000000e+00 1.994931495061338246e+08 0.000000000000000000e+00
2.030000000000000012e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.041464464855803351e+00 0.000000000000000000e+00 3.522215581370712112e+00 0.000000000000000000e+00 2.061780914011655952e+01 0.000000000000000000e+00 1.740382400889248515e+02 0.000000000000000000e+00 1.936476560976189603e+03 0.000000000000000000e+00 2.691563989557641617e+04 0.000000000000000000e+00 4.508654908745323773e+05 0.000000000000000000e+00 8.871325042799836025e+06 0.000000000000000000e+00 2.011141696062555909e+08 0.000000000000000000e+00
2.039999999999999984e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.041668723303368793e+00 0.000000000000000000e+00 3.524911730323907477e+00 0.000000000000000000e+00 2.064883699174355769e+01 0.000000000000000000e+00 1.744516136477420503e+02 0.000000000000000000e+00 1.942971916670304608e+03 0.000000000000000000e+00 2.703480796283445670e+04 0.000000000000000000e+00 4.533833700686899247e+05 0.000000000000000000e+00 8.931805989013317972e+06 0.000000000000000000e+00 2.027472873359014988e+08 0.000000000000000000e+00
2.049999999999999956e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.041872981750934457e+00 0.000000000000000000e+00 3.527609108079528433e+00 0.000000000000000000e+00 2.067989949466383948e+01 0.000000000000000000e+00 1.748657829130730477e+02 0.000000000000000000e+00 1.949485793606202151e+03 0.000000000000000000e+00 2.715443825508501322e+04 0.000000000000000000e+00 4.559138251847991487e+05 0.000000000000000000e+00 8.992661319042196497e+06 0.000000000000000000e+00 2.043925851715466082e+08 0.000000000000000000e+00
2.059999999999999928e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.042077240198499899e+00 0.000000000000000000e+00 3.530307714878528902e+00 0.000000000000000000e+00 2.071099667539370159e+01 0.000000000000000000e+00 1.752807490819166674e+02 0.000000000000000000e+00 1.956018235755547266e+03 0.000000000000000000e+00 2.727453232195213059e+04 0.000000000000000000e+00 4.584569118718847167e+05 0.000000000000000000e+00 9.053893122422724962e+06 0.000000000000000000e+00 2.060501461002041101e+08 0.000000000000000000e+00
2.069999999999999900e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.042281498646065341e+00 0.000000000000000000e+00 3.533007550961861476e+00 0.000000000000000000e+00 2.074212856046153064e+01 0.000000000000000000e+00 1.756965133526080081e+02 0.000000000000000000e+00 1.962569287174611873e+03 0.000000000000000000e+00 2.739509171747646542e+04 0.000000000000000000e+00 4.610126859947078628e+05 0.000000000000000000e+00 9.115503499121733010e+06 0.000000000000000000e+00 2.077200536222750843e+08 0.000000000000000000e+00
2.079999999999999872e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.042485757093631005e+00 0.000000000000000000e+00 3.535708616570479634e+00 0.000000000000000000e+00 2.077329517640779954e+01 0.000000000000000000e+00 1.761130769248196657e+02 0.000000000000000000e+00 1.969138992004400961e+03 0.000000000000000000e+00 2.751611800012571257e+04 0.000000000000000000e+00 4.635812036344888620e+05 0.000000000000000000e+00 9.177494559582766145e+06 0.000000000000000000e+00 2.094023917544120252e+08 0.000000000000000000e+00
2.089999999999999844e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.042690015541196447e+00 0.000000000000000000e+00 3.538410911945335968e+00 0.000000000000000000e+00 2.080449654978505691e+01 0.000000000000000000e+00 1.765304409995625008e+02 0.000000000000000000e+00 1.975727394470779245e+03 0.000000000000000000e+00 2.763761273280515161e+04 0.000000000000000000e+00 4.661625210896320641e+05 0.000000000000000000e+00 9.239868424772379920e+06 0.000000000000000000e+00 2.110972450323967934e+08 0.000000000000000000e+00
2.099999999999999816e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.042894273988762111e+00 0.000000000000000000e+00 3.541114437327383957e+00 0.000000000000000000e+00 2.083573270715795189e+01 0.000000000000000000e+00 1.769486067791867185e+02 0.000000000000000000e+00 1.982334538884600306e+03 0.000000000000000000e+00 2.775957748286814603e+04 0.000000000000000000e+00 4.687566948764534900e+05 0.000000000000000000e+00 9.302627226226648316e+06 0.000000000000000000e+00 2.128046985140329301e+08 0.000000000000000000e+00
2.109999999999999788e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.043098532436327552e+00 0.000000000000000000e+00 3.543819192957576192e+00 0.000000000000000000e+00 2.086700367510321996e+01 0.000000000000000000e+00 1.773675754673829772e+02 0.000000000000000000e+00 1.988960469641833015e+03 0.000000000000000000e+00 2.788201382212668614e+04 0.000000000000000000e+00 4.713637817299087765e+05 0.000000000000000000e+00 9.365773106097819284e+06 0.000000000000000000e+00 2.145248377820525169e+08 0.000000000000000000e+00
2.120000000000000031e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.043302790883893216e+00 0.000000000000000000e+00 3.546525179076866152e+00 0.000000000000000000e+00 2.089830948020969004e+01 0.000000000000000000e+00 1.777873482691834113e+02 0.000000000000000000e+00 1.995605231223690225e+03 0.000000000000000000e+00 2.800492332686196460e+04 0.000000000000000000e+00 4.739838386043256614e+05 0.000000000000000000e+00 9.429308217201167718e+06 0.000000000000000000e+00 2.162577489470371306e+08 0.000000000000000000e+00
2.130000000000000003e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.043507049331458658e+00 0.000000000000000000e+00 3.549232395926206873e+00 0.000000000000000000e+00 2.092965014907828802e+01 0.000000000000000000e+00 1.782079263909625411e+02 0.000000000000000000e+00 2.002268868196755193e+03 0.000000000000000000e+00 2.812830757783493027e+04 0.000000000000000000e+00 4.766169226741360035e+05 0.000000000000000000e+00 9.493234723062021658e+06 0.000000000000000000e+00 2.180035186503538489e+08 0.000000000000000000e+00
2.139999999999999975e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.043711307779024100e+00 0.000000000000000000e+00 3.551940843746550946e+00 0.000000000000000000e+00 2.096102570832204037e+01 0.000000000000000000e+00 1.786293110404383810e+02 0.000000000000000000e+00 2.008951425213111406e+03 0.000000000000000000e+00 2.825216816029692200e+04 0.000000000000000000e+00 4.792630913346121088e+05 0.000000000000000000e+00 9.557554797962980345e+06 0.000000000000000000e+00 2.197622340671053231e+08 0.000000000000000000e+00
2.149999999999999947e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.043915566226589764e+00 0.000000000000000000e+00 3.554650522778852295e+00 0.000000000000000000e+00 2.099243618456607052e+01 0.000000000000000000e+00 1.790515034266734347e+02 0.000000000000000000e+00 2.015652947010469688e+03 0.000000000000000000e+00 2.837650666400026967e+04 0.000000000000000000e+00 4.819224022026035236e+05 0.000000000000000000e+00 9.622270626991305500e+06 0.000000000000000000e+00 2.215339829090950489e+08 0.000000000000000000e+00
2.159999999999999919e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.044119824674155206e+00 0.000000000000000000e+00 3.557361433264063066e+00 0.000000000000000000e+00 2.102388160444760956e+01 0.000000000000000000e+00 1.794745047600758312e+02 0.000000000000000000e+00 2.022373478412297345e+03 0.000000000000000000e+00 2.850132468320894986e+04 0.000000000000000000e+00 4.845949131172768539e+05 0.000000000000000000e+00 9.687384406086504459e+06 0.000000000000000000e+00 2.233188534278070927e+08 0.000000000000000000e+00
2.169999999999999891e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.044324083121720870e+00 0.000000000000000000e+00 3.560073575443137184e+00 0.000000000000000000e+00 2.105536199461599267e+01 0.000000000000000000e+00 1.798983162524001500e+02 0.000000000000000000e+00 2.029113064327945949e+03 0.000000000000000000e+00 2.862662381670924151e+04 0.000000000000000000e+00 4.872806821408572141e+05 0.000000000000000000e+00 9.752898342088075355e+06 0.000000000000000000e+00 2.251169344174003005e+08 0.000000000000000000e+00
2.179999999999999863e-04 1.000000000000000000e+00 0.000000000000000000e+00 1.044528341569286312e+00 0.000000000000000000e+00 3.562786949557027238e+00 0.000000000000000000e+00 2.108687738173265913e+01 0.000000000000000000e+00 1.803229391167486710e+02 0.000000000000000000e+00 2.035871749752780488e+03 0.000000000000000000e+00 2.875240566782041060e+04 0.000000000000000000e+00 4.899797675593720051e+05 0.000000000000000000e+00 9.818814652783475816e+06 0.000000000000000000e+00 2.269283152177182138e+08 0.000000000000000000e+00
